state	state_county	county_uranium	is_basement	radon
IN	IN-FLOYD	2.04177	True	0.8
IN	IN-FLOYD	2.04177	True	5.5
IN	IN-FLOYD	2.04177	True	0.6
IN	IN-FLOYD	2.04177	True	2.7
IN	IN-FOUNTAIN	2.11884	False	4.6
IN	IN-FOUNTAIN	2.11884	True	14.1
IN	IN-FOUNTAIN	2.11884	False	2.2
IN	IN-FOUNTAIN	2.11884	False	33.6
IN	IN-FOUNTAIN	2.11884	True	25.0
IN	IN-FOUNTAIN	2.11884	True	28.1
IN	IN-FOUNTAIN	2.11884	False	2.8
IN	IN-FOUNTAIN	2.11884	True	0.4
IN	IN-FOUNTAIN	2.11884	False	0.5
IN	IN-FOUNTAIN	2.11884	True	1.0
IN	IN-FOUNTAIN	2.11884	True	13.2
IN	IN-FOUNTAIN	2.11884	False	2.6
IN	IN-FOUNTAIN	2.11884	False	3.8
IN	IN-FRANKLIN	1.9630900000000002	False	0.3
IN	IN-FRANKLIN	1.9630900000000002	True	1.9
IN	IN-FRANKLIN	1.9630900000000002	True	0.6
IN	IN-FRANKLIN	1.9630900000000002	True	1.0
IN	IN-FULTON	1.6419099999999998	True	2.6
IN	IN-FULTON	1.6419099999999998	False	0.4
IN	IN-FULTON	1.6419099999999998	True	1.7
IN	IN-FULTON	1.6419099999999998	True	2.2
IN	IN-FULTON	1.6419099999999998	True	4.2
IN	IN-FULTON	1.6419099999999998	False	1.9
IN	IN-FULTON	1.6419099999999998	True	3.6
IN	IN-FULTON	1.6419099999999998	True	8.0
IN	IN-FULTON	1.6419099999999998	False	3.7
IN	IN-GIBSON	1.95622	True	3.2
IN	IN-GIBSON	1.95622	True	0.6
IN	IN-GIBSON	1.95622	False	1.5
IN	IN-GIBSON	1.95622	True	10.9
IN	IN-GIBSON	1.95622	True	2.7
IN	IN-GIBSON	1.95622	True	2.9
IN	IN-GIBSON	1.95622	False	2.0
IN	IN-GIBSON	1.95622	True	3.7
IN	IN-GIBSON	1.95622	False	0.3
IN	IN-GIBSON	1.95622	False	1.7
IN	IN-GIBSON	1.95622	False	1.4
IN	IN-GIBSON	1.95622	False	0.8
IN	IN-GIBSON	1.95622	True	3.5
IN	IN-GIBSON	1.95622	False	1.0
IN	IN-GIBSON	1.95622	True	4.6
IN	IN-GIBSON	1.95622	False	0.9
IN	IN-GRANT	2.22498	True	3.0
IN	IN-GRANT	2.22498	False	1.1
IN	IN-GRANT	2.22498	False	1.6
IN	IN-GRANT	2.22498	False	10.7
IN	IN-GRANT	2.22498	True	1.3
IN	IN-GRANT	2.22498	False	0.5
IN	IN-GRANT	2.22498	False	5.6
IN	IN-GRANT	2.22498	False	6.3
IN	IN-GRANT	2.22498	False	22.4
IN	IN-GRANT	2.22498	True	3.7
IN	IN-GRANT	2.22498	False	8.2
IN	IN-GRANT	2.22498	False	5.5
IN	IN-GRANT	2.22498	False	5.7
IN	IN-GREENE	2.0569	False	0.8
IN	IN-GREENE	2.0569	False	2.9
IN	IN-GREENE	2.0569	False	1.6
IN	IN-GREENE	2.0569	False	0.9
IN	IN-GREENE	2.0569	False	0.5
IN	IN-GREENE	2.0569	True	1.3
IN	IN-GREENE	2.0569	False	0.6
IN	IN-GREENE	2.0569	False	1.0
IN	IN-GREENE	2.0569	False	0.4
IN	IN-GREENE	2.0569	False	1.4
IN	IN-GREENE	2.0569	True	0.2
IN	IN-GREENE	2.0569	True	0.6
IN	IN-GREENE	2.0569	True	2.6
IN	IN-GREENE	2.0569	True	1.6
IN	IN-GREENE	2.0569	True	0.5
IN	IN-GREENE	2.0569	False	1.4
IN	IN-HAMILTON	2.19017	False	0.9
IN	IN-HAMILTON	2.19017	True	6.0
IN	IN-HAMILTON	2.19017	False	0.6
IN	IN-HAMILTON	2.19017	True	2.7
IN	IN-HAMILTON	2.19017	False	0.9
IN	IN-HAMILTON	2.19017	False	1.6
IN	IN-HAMILTON	2.19017	False	1.0
IN	IN-HAMILTON	2.19017	True	7.3
IN	IN-HAMILTON	2.19017	False	1.0
IN	IN-HAMILTON	2.19017	False	3.5
IN	IN-HAMILTON	2.19017	False	1.1
IN	IN-HAMILTON	2.19017	True	5.7
IN	IN-HAMILTON	2.19017	False	0.9
IN	IN-HAMILTON	2.19017	False	1.3
IN	IN-HAMILTON	2.19017	False	0.8
IN	IN-HAMILTON	2.19017	True	4.8
IN	IN-HAMILTON	2.19017	False	3.9
IN	IN-HAMILTON	2.19017	True	17.0
IN	IN-HAMILTON	2.19017	True	3.1
IN	IN-HAMILTON	2.19017	True	7.9
IN	IN-HAMILTON	2.19017	False	1.5
IN	IN-HAMILTON	2.19017	True	3.2
IN	IN-HAMILTON	2.19017	True	3.2
IN	IN-HANCOCK	2.33697	False	1.4
IN	IN-HANCOCK	2.33697	False	1.1
IN	IN-HANCOCK	2.33697	False	1.0
IN	IN-HANCOCK	2.33697	True	15.5
IN	IN-HANCOCK	2.33697	False	1.8
IN	IN-HANCOCK	2.33697	False	2.5
IN	IN-HANCOCK	2.33697	True	3.3
IN	IN-HANCOCK	2.33697	False	1.0
IN	IN-HARRISON	2.0906	True	5.4
IN	IN-HARRISON	2.0906	True	11.0
IN	IN-HARRISON	2.0906	True	10.8
IN	IN-HARRISON	2.0906	False	3.0
IN	IN-HARRISON	2.0906	True	3.8
IN	IN-HARRISON	2.0906	True	22.6
IN	IN-HARRISON	2.0906	False	1.5
IN	IN-HARRISON	2.0906	True	8.4
IN	IN-HARRISON	2.0906	True	1.1
IN	IN-HARRISON	2.0906	False	4.4
IN	IN-HARRISON	2.0906	False	6.8
IN	IN-HARRISON	2.0906	True	28.8
IN	IN-HARRISON	2.0906	False	0.3
IN	IN-HARRISON	2.0906	False	0.9
IN	IN-HARRISON	2.0906	False	1.7
IN	IN-HARRISON	2.0906	True	0.3
IN	IN-HARRISON	2.0906	False	2.1
IN	IN-HARRISON	2.0906	True	2.2
IN	IN-HARRISON	2.0906	True	2.2
IN	IN-HENDRICKS	2.24875	False	0.9
IN	IN-HENDRICKS	2.24875	False	0.3
IN	IN-HENDRICKS	2.24875	False	0.8
IN	IN-HENDRICKS	2.24875	False	0.4
IN	IN-HENDRICKS	2.24875	False	0.6
IN	IN-HENDRICKS	2.24875	False	2.3
IN	IN-HENDRICKS	2.24875	True	3.2
IN	IN-HENDRICKS	2.24875	False	0.8
IN	IN-HENDRICKS	2.24875	True	5.7
IN	IN-HENDRICKS	2.24875	False	0.9
IN	IN-HENDRICKS	2.24875	True	3.0
IN	IN-HENDRICKS	2.24875	True	3.6
IN	IN-HENDRICKS	2.24875	False	0.9
IN	IN-HENDRICKS	2.24875	False	1.6
IN	IN-HENDRICKS	2.24875	True	1.5
IN	IN-HENDRICKS	2.24875	False	0.4
IN	IN-HENDRICKS	2.24875	False	2.5
IN	IN-HENDRICKS	2.24875	False	5.5
IN	IN-HENDRICKS	2.24875	False	0.6
IN	IN-HENDRICKS	2.24875	False	0.8
IN	IN-HENDRICKS	2.24875	False	1.1
IN	IN-HENDRICKS	2.24875	False	6.4
IN	IN-HENRY	2.20472	True	3.4
IN	IN-HENRY	2.20472	False	6.6
IN	IN-HENRY	2.20472	False	0.6
IN	IN-HENRY	2.20472	False	2.0
IN	IN-HENRY	2.20472	False	0.4
IN	IN-HENRY	2.20472	False	0.4
IN	IN-HENRY	2.20472	False	3.3
IN	IN-HENRY	2.20472	False	13.3
IN	IN-HENRY	2.20472	True	4.1
IN	IN-HENRY	2.20472	False	1.5
IN	IN-HENRY	2.20472	False	2.7
IN	IN-HOWARD	2.30591	True	4.2
IN	IN-HOWARD	2.30591	True	1.8
IN	IN-HOWARD	2.30591	False	5.4
IN	IN-HOWARD	2.30591	False	1.2
IN	IN-HOWARD	2.30591	False	3.6
IN	IN-HOWARD	2.30591	False	0.7
IN	IN-HOWARD	2.30591	True	5.3
IN	IN-HOWARD	2.30591	True	7.4
IN	IN-HOWARD	2.30591	True	2.2
IN	IN-HOWARD	2.30591	False	0.9
IN	IN-HOWARD	2.30591	False	1.5
IN	IN-HOWARD	2.30591	False	1.3
IN	IN-HOWARD	2.30591	True	8.6
IN	IN-HOWARD	2.30591	False	1.5
IN	IN-HOWARD	2.30591	False	1.4
IN	IN-HOWARD	2.30591	False	0.3
IN	IN-HOWARD	2.30591	False	0.4
IN	IN-HOWARD	2.30591	False	7.7
IN	IN-HOWARD	2.30591	False	3.5
IN	IN-HOWARD	2.30591	True	3.3
IN	IN-HOWARD	2.30591	True	2.9
IN	IN-HOWARD	2.30591	False	9.7
IN	IN-HUNTINGTON	2.37492	False	3.3
IN	IN-HUNTINGTON	2.37492	False	3.9
IN	IN-HUNTINGTON	2.37492	False	2.9
IN	IN-HUNTINGTON	2.37492	True	0.9
IN	IN-HUNTINGTON	2.37492	False	1.4
IN	IN-HUNTINGTON	2.37492	False	2.8
IN	IN-HUNTINGTON	2.37492	True	2.5
IN	IN-HUNTINGTON	2.37492	False	0.6
IN	IN-HUNTINGTON	2.37492	False	3.2
IN	IN-HUNTINGTON	2.37492	True	7.8
IN	IN-HUNTINGTON	2.37492	True	2.0
IN	IN-HUNTINGTON	2.37492	True	4.0
IN	IN-HUNTINGTON	2.37492	False	1.8
IN	IN-JACKSON	2.15821	False	0.9
IN	IN-JACKSON	2.15821	True	3.0
IN	IN-JACKSON	2.15821	False	1.0
IN	IN-JACKSON	2.15821	False	0.8
IN	IN-JACKSON	2.15821	True	2.1
IN	IN-JACKSON	2.15821	False	0.0
IN	IN-JACKSON	2.15821	True	5.9
IN	IN-JASPER	1.63666	True	1.2
IN	IN-JASPER	1.63666	False	0.5
IN	IN-JASPER	1.63666	False	0.2
IN	IN-JASPER	1.63666	True	0.6
IN	IN-JASPER	1.63666	True	1.1
IN	IN-JASPER	1.63666	False	0.4
IN	IN-JASPER	1.63666	True	3.2
IN	IN-JASPER	1.63666	False	1.2
IN	IN-JASPER	1.63666	True	3.4
IN	IN-JASPER	1.63666	True	2.4
IN	IN-JASPER	1.63666	False	2.3
IN	IN-JAY	2.3947599999999998	False	8.4
IN	IN-JAY	2.3947599999999998	True	2.6
IN	IN-JAY	2.3947599999999998	True	4.5
IN	IN-JAY	2.3947599999999998	False	0.7
IN	IN-JAY	2.3947599999999998	False	0.7
IN	IN-JEFFERSON	1.90687	False	1.0
IN	IN-JEFFERSON	1.90687	True	1.3
IN	IN-JEFFERSON	1.90687	False	1.9
IN	IN-JEFFERSON	1.90687	True	0.9
IN	IN-JEFFERSON	1.90687	False	0.5
IN	IN-JEFFERSON	1.90687	False	0.2
IN	IN-JEFFERSON	1.90687	True	1.2
IN	IN-JEFFERSON	1.90687	False	1.1
IN	IN-JEFFERSON	1.90687	True	6.4
IN	IN-JEFFERSON	1.90687	False	7.7
IN	IN-JEFFERSON	1.90687	False	3.1
IN	IN-JEFFERSON	1.90687	True	5.4
IN	IN-JEFFERSON	1.90687	False	1.7
IN	IN-JEFFERSON	1.90687	False	1.0
IN	IN-JEFFERSON	1.90687	False	0.2
IN	IN-JEFFERSON	1.90687	False	0.7
IN	IN-JENNINGS	1.9367599999999998	False	1.7
IN	IN-JENNINGS	1.9367599999999998	True	10.4
IN	IN-JENNINGS	1.9367599999999998	True	7.1
IN	IN-JENNINGS	1.9367599999999998	False	3.8
IN	IN-JENNINGS	1.9367599999999998	False	0.7
IN	IN-JENNINGS	1.9367599999999998	True	2.3
IN	IN-JENNINGS	1.9367599999999998	False	0.1
IN	IN-JENNINGS	1.9367599999999998	True	1.8
IN	IN-JENNINGS	1.9367599999999998	True	3.7
IN	IN-JENNINGS	1.9367599999999998	True	3.4
IN	IN-JENNINGS	1.9367599999999998	False	0.2
IN	IN-JENNINGS	1.9367599999999998	False	0.7
IN	IN-JENNINGS	1.9367599999999998	False	1.8
IN	IN-JENNINGS	1.9367599999999998	False	0.5
IN	IN-JENNINGS	1.9367599999999998	False	1.8
IN	IN-JENNINGS	1.9367599999999998	True	2.6
IN	IN-JENNINGS	1.9367599999999998	False	0.3
IN	IN-JENNINGS	1.9367599999999998	False	1.6
IN	IN-JENNINGS	1.9367599999999998	False	0.8
IN	IN-JOHNSON	2.11897	False	0.9
IN	IN-JOHNSON	2.11897	True	4.6
IN	IN-JOHNSON	2.11897	True	8.7
IN	IN-JOHNSON	2.11897	True	5.6
IN	IN-JOHNSON	2.11897	True	1.7
IN	IN-JOHNSON	2.11897	False	0.4
IN	IN-JOHNSON	2.11897	True	7.4
IN	IN-JOHNSON	2.11897	False	0.4
IN	IN-JOHNSON	2.11897	False	1.2
IN	IN-JOHNSON	2.11897	True	7.2
IN	IN-JOHNSON	2.11897	False	1.6
IN	IN-JOHNSON	2.11897	False	0.5
IN	IN-JOHNSON	2.11897	False	1.3
IN	IN-JOHNSON	2.11897	False	1.5
IN	IN-JOHNSON	2.11897	False	0.4
IN	IN-JOHNSON	2.11897	True	4.3
IN	IN-JOHNSON	2.11897	True	3.5
IN	IN-JOHNSON	2.11897	True	0.9
IN	IN-JOHNSON	2.11897	True	4.2
IN	IN-JOHNSON	2.11897	False	2.1
IN	IN-JOHNSON	2.11897	False	0.3
IN	IN-JOHNSON	2.11897	False	0.6
IN	IN-JOHNSON	2.11897	False	5.4
IN	IN-JOHNSON	2.11897	False	0.4
IN	IN-JOHNSON	2.11897	True	4.2
IN	IN-JOHNSON	2.11897	False	1.3
IN	IN-JOHNSON	2.11897	False	2.4
IN	IN-JOHNSON	2.11897	False	0.9
IN	IN-JOHNSON	2.11897	False	0.4
IN	IN-JOHNSON	2.11897	False	1.8
IN	IN-JOHNSON	2.11897	False	5.5
IN	IN-JOHNSON	2.11897	False	2.0
IN	IN-JOHNSON	2.11897	False	3.9
IN	IN-JOHNSON	2.11897	False	3.5
IN	IN-KNOX	1.88168	False	9.0
IN	IN-KNOX	1.88168	False	0.6
IN	IN-KNOX	1.88168	True	1.9
IN	IN-KNOX	1.88168	True	5.0
IN	IN-KNOX	1.88168	True	5.2
IN	IN-KNOX	1.88168	False	0.8
IN	IN-KNOX	1.88168	False	5.4
IN	IN-KNOX	1.88168	False	2.2
IN	IN-KNOX	1.88168	False	0.4
IN	IN-KOSCIUSKO	1.58091	True	18.8
IN	IN-KOSCIUSKO	1.58091	False	2.0
IN	IN-KOSCIUSKO	1.58091	False	4.4
IN	IN-KOSCIUSKO	1.58091	False	4.3
IN	IN-KOSCIUSKO	1.58091	False	5.0
IN	IN-KOSCIUSKO	1.58091	True	10.7
IN	IN-KOSCIUSKO	1.58091	True	6.9
IN	IN-KOSCIUSKO	1.58091	True	5.2
IN	IN-KOSCIUSKO	1.58091	True	4.6
IN	IN-KOSCIUSKO	1.58091	True	8.3
IN	IN-KOSCIUSKO	1.58091	False	5.1
IN	IN-KOSCIUSKO	1.58091	True	19.5
IN	IN-KOSCIUSKO	1.58091	True	2.8
IN	IN-KOSCIUSKO	1.58091	False	0.5
IN	IN-KOSCIUSKO	1.58091	False	0.5
IN	IN-KOSCIUSKO	1.58091	True	2.8
IN	IN-KOSCIUSKO	1.58091	False	1.9
IN	IN-KOSCIUSKO	1.58091	False	4.7
IN	IN-KOSCIUSKO	1.58091	True	6.2
IN	IN-KOSCIUSKO	1.58091	False	0.4
IN	IN-KOSCIUSKO	1.58091	False	1.8
IN	IN-KOSCIUSKO	1.58091	True	28.7
IN	IN-KOSCIUSKO	1.58091	True	3.0
IN	IN-KOSCIUSKO	1.58091	False	2.5
IN	IN-KOSCIUSKO	1.58091	True	4.8
IN	IN-KOSCIUSKO	1.58091	True	4.5
IN	IN-KOSCIUSKO	1.58091	True	10.0
IN	IN-KOSCIUSKO	1.58091	False	4.1
IN	IN-KOSCIUSKO	1.58091	False	1.1
IN	IN-KOSCIUSKO	1.58091	True	2.7
IN	IN-LA_PORTE	1.30385	False	1.3
IN	IN-LA_PORTE	1.30385	True	1.6
IN	IN-LA_PORTE	1.30385	False	2.2
IN	IN-LA_PORTE	1.30385	True	1.4
IN	IN-LA_PORTE	1.30385	False	3.3
IN	IN-LA_PORTE	1.30385	True	9.0
IN	IN-LA_PORTE	1.30385	True	4.4
IN	IN-LA_PORTE	1.30385	True	15.4
IN	IN-LA_PORTE	1.30385	True	2.0
IN	IN-LA_PORTE	1.30385	True	23.0
IN	IN-LA_PORTE	1.30385	True	6.8
IN	IN-LA_PORTE	1.30385	False	0.7
IN	IN-LA_PORTE	1.30385	False	2.9
IN	IN-LA_PORTE	1.30385	True	10.5
IN	IN-LA_PORTE	1.30385	True	14.3
IN	IN-LA_PORTE	1.30385	True	15.3
IN	IN-LA_PORTE	1.30385	False	1.6
IN	IN-LA_PORTE	1.30385	False	1.6
IN	IN-LA_PORTE	1.30385	True	13.3
IN	IN-LA_PORTE	1.30385	True	5.2
IN	IN-LA_PORTE	1.30385	False	8.7
IN	IN-LA_PORTE	1.30385	True	15.2
IN	IN-LA_PORTE	1.30385	True	3.3
IN	IN-LA_PORTE	1.30385	True	14.4
IN	IN-LA_PORTE	1.30385	True	18.4
IN	IN-LA_PORTE	1.30385	False	0.8
IN	IN-LA_PORTE	1.30385	True	22.9
IN	IN-LA_PORTE	1.30385	True	12.7
IN	IN-LA_PORTE	1.30385	True	1.3
IN	IN-LA_PORTE	1.30385	False	0.5
IN	IN-LA_PORTE	1.30385	True	2.4
IN	IN-LA_PORTE	1.30385	False	2.9
IN	IN-LA_PORTE	1.30385	True	2.3
IN	IN-LA_PORTE	1.30385	True	0.5
IN	IN-LA_PORTE	1.30385	False	0.3
IN	IN-LA_PORTE	1.30385	True	0.4
IN	IN-LA_PORTE	1.30385	True	4.8
IN	IN-LA_PORTE	1.30385	False	0.2
IN	IN-LA_PORTE	1.30385	False	0.5
IN	IN-LA_PORTE	1.30385	True	1.9
IN	IN-LA_PORTE	1.30385	True	1.8
IN	IN-LA_PORTE	1.30385	False	0.6
IN	IN-LA_PORTE	1.30385	True	2.2
IN	IN-LA_PORTE	1.30385	False	0.5
IN	IN-LA_PORTE	1.30385	True	0.7
IN	IN-LA_PORTE	1.30385	True	0.9
IN	IN-LA_PORTE	1.30385	True	0.7
IN	IN-LA_PORTE	1.30385	True	2.1
IN	IN-LA_PORTE	1.30385	False	1.0
IN	IN-LA_PORTE	1.30385	True	0.5
IN	IN-LA_PORTE	1.30385	True	0.6
IN	IN-LA_PORTE	1.30385	True	0.4
IN	IN-LA_PORTE	1.30385	True	0.1
IN	IN-LA_PORTE	1.30385	False	0.6
IN	IN-LA_PORTE	1.30385	True	10.6
IN	IN-LA_PORTE	1.30385	True	0.5
IN	IN-LA_PORTE	1.30385	True	2.8
IN	IN-LA_PORTE	1.30385	True	7.9
IN	IN-LA_PORTE	1.30385	True	1.7
IN	IN-LA_PORTE	1.30385	False	0.8
IN	IN-LA_PORTE	1.30385	True	2.7
IN	IN-LA_PORTE	1.30385	False	2.4
IN	IN-LA_PORTE	1.30385	False	1.9
IN	IN-LA_PORTE	1.30385	False	1.5
IN	IN-LA_PORTE	1.30385	False	6.8
IN	IN-LA_PORTE	1.30385	True	10.3
IN	IN-LAGRANGE	1.1662700000000001	True	1.2
IN	IN-LAGRANGE	1.1662700000000001	False	0.8
IN	IN-LAGRANGE	1.1662700000000001	True	9.2
IN	IN-LAGRANGE	1.1662700000000001	True	27.6
IN	IN-LAGRANGE	1.1662700000000001	True	11.0
IN	IN-LAGRANGE	1.1662700000000001	True	16.6
IN	IN-LAGRANGE	1.1662700000000001	True	3.0
IN	IN-LAGRANGE	1.1662700000000001	True	7.5
IN	IN-LAGRANGE	1.1662700000000001	False	2.8
IN	IN-LAKE	1.79318	True	1.6
IN	IN-LAKE	1.79318	False	1.9
IN	IN-LAKE	1.79318	True	4.4
IN	IN-LAKE	1.79318	True	2.1
IN	IN-LAKE	1.79318	False	2.3
IN	IN-LAKE	1.79318	False	0.3
IN	IN-LAKE	1.79318	True	3.7
IN	IN-LAKE	1.79318	False	1.3
IN	IN-LAKE	1.79318	True	1.7
IN	IN-LAKE	1.79318	False	3.9
IN	IN-LAKE	1.79318	True	1.3
IN	IN-LAKE	1.79318	True	1.1
IN	IN-LAKE	1.79318	True	2.1
IN	IN-LAKE	1.79318	True	2.0
IN	IN-LAKE	1.79318	False	0.6
IN	IN-LAKE	1.79318	True	1.8
IN	IN-LAKE	1.79318	True	2.0
IN	IN-LAKE	1.79318	False	0.6
IN	IN-LAKE	1.79318	True	1.1
IN	IN-LAKE	1.79318	True	3.6
IN	IN-LAKE	1.79318	True	1.6
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	0.8
IN	IN-LAKE	1.79318	True	0.9
IN	IN-LAKE	1.79318	False	0.6
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	0.5
IN	IN-LAKE	1.79318	True	2.7
IN	IN-LAKE	1.79318	True	1.7
IN	IN-LAKE	1.79318	False	0.5
IN	IN-LAKE	1.79318	True	2.4
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	0.3
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	True	2.1
IN	IN-LAKE	1.79318	True	2.2
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	False	0.5
IN	IN-LAKE	1.79318	True	0.8
IN	IN-LAKE	1.79318	True	2.9
IN	IN-LAKE	1.79318	True	0.4
IN	IN-LAKE	1.79318	True	1.9
IN	IN-LAKE	1.79318	True	0.4
IN	IN-LAKE	1.79318	True	1.8
IN	IN-LAKE	1.79318	True	2.3
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	True	0.3
IN	IN-LAKE	1.79318	True	2.4
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	0.9
IN	IN-LAKE	1.79318	True	1.5
IN	IN-LAKE	1.79318	True	3.7
IN	IN-LAKE	1.79318	True	0.8
IN	IN-LAKE	1.79318	True	0.2
IN	IN-LAKE	1.79318	True	1.3
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	False	0.3
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	2.9
IN	IN-LAKE	1.79318	True	1.2
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	False	1.3
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	False	0.4
IN	IN-LAKE	1.79318	True	0.8
IN	IN-LAKE	1.79318	True	2.1
IN	IN-LAKE	1.79318	False	0.4
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	1.7
IN	IN-LAKE	1.79318	True	0.8
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	0.3
IN	IN-LAKE	1.79318	False	0.4
IN	IN-LAKE	1.79318	True	1.1
IN	IN-LAKE	1.79318	True	0.3
IN	IN-LAKE	1.79318	False	1.8
IN	IN-LAKE	1.79318	True	1.9
IN	IN-LAKE	1.79318	False	0.3
IN	IN-LAKE	1.79318	True	5.2
IN	IN-LAKE	1.79318	True	1.5
IN	IN-LAKE	1.79318	True	2.0
IN	IN-LAKE	1.79318	True	0.4
IN	IN-LAKE	1.79318	False	1.0
IN	IN-LAKE	1.79318	False	0.2
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	1.4
IN	IN-LAKE	1.79318	True	0.6
IN	IN-LAKE	1.79318	True	2.1
IN	IN-LAKE	1.79318	True	2.8
IN	IN-LAKE	1.79318	False	2.5
IN	IN-LAKE	1.79318	True	2.5
IN	IN-LAKE	1.79318	True	0.9
IN	IN-LAKE	1.79318	True	1.9
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	0.9
IN	IN-LAKE	1.79318	True	0.2
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	1.1
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	False	0.3
IN	IN-LAKE	1.79318	False	1.0
IN	IN-LAKE	1.79318	False	0.5
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	0.1
IN	IN-LAKE	1.79318	False	0.9
IN	IN-LAKE	1.79318	False	0.2
IN	IN-LAKE	1.79318	False	0.4
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	0.5
IN	IN-LAKE	1.79318	True	1.0
IN	IN-LAKE	1.79318	False	0.3
IN	IN-LAKE	1.79318	True	1.5
IN	IN-LAKE	1.79318	True	3.2
IN	IN-LAKE	1.79318	False	1.6
IN	IN-LAKE	1.79318	True	1.8
IN	IN-LAKE	1.79318	True	0.7
IN	IN-LAKE	1.79318	False	1.1
IN	IN-LAKE	1.79318	True	0.3
IN	IN-LAKE	1.79318	False	2.3
IN	IN-LAWRENCE	2.2593099999999997	True	5.9
IN	IN-LAWRENCE	2.2593099999999997	False	1.3
IN	IN-LAWRENCE	2.2593099999999997	False	2.6
IN	IN-LAWRENCE	2.2593099999999997	False	0.9
IN	IN-LAWRENCE	2.2593099999999997	False	3.2
IN	IN-LAWRENCE	2.2593099999999997	False	0.8
IN	IN-LAWRENCE	2.2593099999999997	False	1.3
IN	IN-LAWRENCE	2.2593099999999997	False	2.2
IN	IN-LAWRENCE	2.2593099999999997	False	1.8
IN	IN-LAWRENCE	2.2593099999999997	True	3.4
IN	IN-LAWRENCE	2.2593099999999997	True	0.9
IN	IN-LAWRENCE	2.2593099999999997	False	1.0
IN	IN-LAWRENCE	2.2593099999999997	False	0.7
IN	IN-LAWRENCE	2.2593099999999997	False	2.2
IN	IN-LAWRENCE	2.2593099999999997	True	1.6
IN	IN-LAWRENCE	2.2593099999999997	False	7.8
IN	IN-LAWRENCE	2.2593099999999997	True	3.1
IN	IN-LAWRENCE	2.2593099999999997	True	1.7
IN	IN-LAWRENCE	2.2593099999999997	False	6.3
IN	IN-LAWRENCE	2.2593099999999997	True	7.7
IN	IN-LAWRENCE	2.2593099999999997	False	1.6
IN	IN-LAWRENCE	2.2593099999999997	False	21.5
IN	IN-LAWRENCE	2.2593099999999997	False	0.5
IN	IN-LAWRENCE	2.2593099999999997	False	0.5
IN	IN-LAWRENCE	2.2593099999999997	False	0.7
IN	IN-LAWRENCE	2.2593099999999997	False	0.6
IN	IN-LAWRENCE	2.2593099999999997	False	0.6
IN	IN-LAWRENCE	2.2593099999999997	False	2.0
IN	IN-MADISON	2.08592	False	4.7
IN	IN-MADISON	2.08592	True	4.3
IN	IN-MADISON	2.08592	False	4.7
IN	IN-MADISON	2.08592	False	1.1
IN	IN-MADISON	2.08592	False	1.6
IN	IN-MADISON	2.08592	False	0.9
IN	IN-MADISON	2.08592	False	0.9
IN	IN-MADISON	2.08592	False	6.4
IN	IN-MADISON	2.08592	False	2.4
IN	IN-MADISON	2.08592	False	4.7
IN	IN-MADISON	2.08592	False	2.7
IN	IN-MADISON	2.08592	False	11.2
IN	IN-MADISON	2.08592	False	2.5
IN	IN-MADISON	2.08592	True	1.4
IN	IN-MADISON	2.08592	False	0.2
IN	IN-MADISON	2.08592	False	2.9
IN	IN-MADISON	2.08592	False	1.7
IN	IN-MADISON	2.08592	False	0.9
IN	IN-MADISON	2.08592	False	0.5
IN	IN-MADISON	2.08592	False	0.4
IN	IN-MADISON	2.08592	True	3.0
IN	IN-MADISON	2.08592	False	4.2
IN	IN-MADISON	2.08592	False	1.9
IN	IN-MADISON	2.08592	False	5.6
IN	IN-MADISON	2.08592	False	0.7
IN	IN-MADISON	2.08592	False	5.8
IN	IN-MADISON	2.08592	True	19.6
IN	IN-MARION	2.1796900000000003	True	60.3
